date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:58	3268/3268	---M-Z	200	added ('OK')	application/javascript	etag:%22cc4-5cc08fd9ba00c-gzip%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/jquery.sticky-kit.min.js?ver=1.1.2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/jquery.sticky-kit.mincfa9.js	(from http://127.0.0.1/wordpress/)
17:01:58	2771/2771	---M-Z	200	added ('OK')	application/javascript	etag:%22ad3-5cc08fd9ad452-gzip%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/jquery.mousewheel.min.js?ver=3.1.13	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/jquery.mousewheel.mina9d5.js	(from http://127.0.0.1/wordpress/)
17:01:58	4146/4146	---M-Z	200	added ('OK')	application/javascript	etag:%221032-5cc08fd9ee57e-gzip%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/typed.min.js?ver=1.1.4	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/typed.min8daf.js	(from http://127.0.0.1/wordpress/)
17:01:59	54639/54639	---M-Z	200	added ('OK')	application/javascript	etag:%22d56f-5cc08fd988404-gzip%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/isotope.pkgd.min.js?ver=3.0.6	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/isotope.pkgd.min7c45.js	(from http://127.0.0.1/wordpress/)
17:02:00	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%22592-5b83cfce57d00-gzip%22	http://127.0.0.1/wordpress/wp-includes/js/wp-embed.min.js?ver=5.8.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-includes/js/wp-embed.minf658.js	(from http://127.0.0.1/wordpress/)
17:02:00	11078/11078	---M-Z	200	added ('OK')	application/javascript	etag:%222b46-5cc0908a4c74a-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/searchwp-live-ajax-search/assets/javascript/dist/script.min.js?ver=1.6.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/searchwp-live-ajax-search/assets/javascript/dist/script.min51a2.js	(from http://127.0.0.1/wordpress/)
17:02:00	56374/56374	---M-Z	200	added ('OK')	application/javascript	etag:%22dc36-5cc08fd9cf176-gzip%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/js/lightgallery-all.min.js?ver=1.9.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/js/lightgallery-all.min8162.js	(from http://127.0.0.1/wordpress/)
17:02:00	1801/1801	---M-Z	200	added ('OK')	application/javascript	etag:%22709-5cc0906f81c89-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from http://127.0.0.1/wordpress/)
17:02:01	17271/17271	---M-Z	200	added ('OK')	application/javascript	etag:%224377-5cc090400d55c-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/apollo13-framework-extensions/assets/js/anime.min.js?ver=3.1.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/apollo13-framework-extensions/assets/js/anime.min324d.js	(from http://127.0.0.1/wordpress/)
17:02:01	4879/4879	---M-Z	200	added ('OK')	application/javascript	etag:%22130f-5cc0906eb37b0-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.4.4	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/webpack.runtime.minedb1.js	(from http://127.0.0.1/wordpress/)
17:02:01	25199/25199	---M-Z	200	added ('OK')	application/javascript	etag:%22626f-5cc0904005857-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/apollo13-framework-extensions/assets/js/a13-slider.min.js?ver=1.8.9	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/apollo13-framework-extensions/assets/js/a13-slider.minf5a9.js	(from http://127.0.0.1/wordpress/)
17:02:01	64787/64787	---M-Z	200	added ('OK')	application/javascript	etag:%22fd13-5cc08fd9ea739-gzip%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/script.min.js?ver=2.4.13	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/script.min164b.js	(from http://127.0.0.1/wordpress/)
17:02:01	14002/14002	---M-Z	200	added ('OK')	application/javascript	etag:%2236b2-5cc0906e8c6b1-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.4.4	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.minedb1.js	(from http://127.0.0.1/wordpress/)
17:02:01	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:%222fa6-5cc0906fcc673-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://127.0.0.1/wordpress/)
17:02:02	20787/20787	---M-Z	200	added ('OK')	application/javascript	etag:%225133-5bdd334ac27c0-gzip%22	http://127.0.0.1/wordpress/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-includes/js/jquery/ui/core.min35d0.js	(from http://127.0.0.1/wordpress/)
17:02:02	2578/2578	---M-Z	200	added ('OK')	application/javascript	etag:%22a12-5cc0906fa16f2-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.4.4	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/share-link/share-link.minedb1.js	(from http://127.0.0.1/wordpress/)
17:02:03	10863/10863	---M-Z	200	added ('OK')	application/javascript	etag:%222a6f-5cc0906ed2bd8-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://127.0.0.1/wordpress/)
17:02:04	36557/36557	---M-Z	200	added ('OK')	application/javascript	etag:%228ecd-5cc0906e8e5f2-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.4.4	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/frontend.minedb1.js	(from http://127.0.0.1/wordpress/)
17:02:04	32094/32094	---M-Z	200	added ('OK')	application/javascript	etag:%227d5e-5cc0906ea3dd8-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.4.4	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/js/preloaded-modules.minedb1.js	(from http://127.0.0.1/wordpress/)
17:02:04	1340/1340	---M-Z	200	added ('OK')	application/javascript	etag:%2253c-5c59844787880-gzip%22	http://127.0.0.1/wordpress/wp-includes/js/wp-util.min.js?ver=5.8.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-includes/js/wp-util.minf658.js	(from http://127.0.0.1/wordpress/)
17:02:04	19076/19076	---M-Z	200	added ('OK')	application/javascript	etag:%224a84-5c354d4d5bdc0-gzip%22	http://127.0.0.1/wordpress/wp-includes/js/underscore.min.js?ver=1.13.1	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-includes/js/underscore.min0028.js	(from http://127.0.0.1/wordpress/)
17:02:04	754/754	---M-Z	200	added ('OK')	application/javascript	etag:%222f2-5cc0908044c7e-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.6.9	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min544c.js	(from http://127.0.0.1/wordpress/)
17:02:05	139153/139153	---M-Z	200	added ('OK')	application/javascript	etag:%2221f91-5cc0906fb8df3-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://127.0.0.1/wordpress/)
17:02:19	89444/89444	---M--	200	added ('OK')	font/woff2	etag:%2215d64-5cc0906f019b0%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
17:02:19	301767/301767	---M--	200	added ('OK')	image/svg+xml	etag:%2249ac7-5cc0906ef9caf%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
17:02:24	109168/109168	---M--	200	added ('OK')	font/woff	etag:%221aa70-5cc0906efdb31%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
17:02:25	4432/4432	---M--	200	added ('OK')	font/ttf	etag:%221150-5cc08fd9c6302%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/fonts/lg.ttf?22t19m	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/fonts/lg8306.ttf	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:26	4508/4508	---M--	200	added ('OK')	font/woff	etag:%22119c-5cc08fd9c6302%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/fonts/lg.woff?22t19m	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/fonts/lg8306.woff	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:26	9873/9873	---M--	200	added ('OK')	image/svg+xml	etag:%222691-5cc08fd9c43c0%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/fonts/lg.svg?22t19m	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/fonts/lg8306.svg	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:27	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5cc08fd9c8244%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/vimeo-play.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/vimeo-play.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:28	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5cc08fd9c8244%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/video-play.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/video-play.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:29	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5cc08fd9c8244%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/youtube-play.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/youtube-play.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:30	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5cc08fd9c6302%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/loading.gif	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/img/loading.gif	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/js/light-gallery/css/lightgallery.min.css?ver=1.9.0)
17:02:37	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-5cc0906ef9caf%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
17:02:39	200512/200512	---M--	200	added ('OK')	font/ttf	etag:%2230f40-5cc0906efbc15%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
17:02:40	120485/120485	---M--	200	added ('OK')	image/jpeg	etag:%221d6a5-5cc0908f37fc5%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/02/cropps-BG2.jpg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/uploads/2018/02/cropps-BG2.jpg	(from http://127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-8754.css?ver=1631714118)
17:02:51	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5cc0906f3656f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:02:56	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5cc0906f3656f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:02:56	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5cc0906f3462f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:02:57	2360/2360	---M--	200	added ('OK')	font/ttf	etag:%22938-5cc08fd943508%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/fonts/a13-icomoon.ttf?shhy2f	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/fonts/a13-icomoon8e69.ttf	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/css/icomoon.css?ver=2.4.13)
17:02:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5cc0906f326ef%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:02:58	2436/2436	---M--	200	added ('OK')	font/woff	etag:%22984-5cc08fd945447%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/fonts/a13-icomoon.woff?shhy2f	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/fonts/a13-icomoon8e69.woff	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/css/icomoon.css?ver=2.4.13)
17:02:58	4750/4750	---M--	200	added ('OK')	image/svg+xml	etag:%22128e-5cc08fd943508%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/fonts/a13-icomoon.svg?shhy2f	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/fonts/a13-icomoon8e69.svg	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/css/icomoon.css?ver=2.4.13)
17:02:58	648/648	---M--	200	added ('OK')	image/png	etag:%22288-5cc08fd955033%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/author.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/author.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:02:59	42/42	---M--	200	added ('OK')	image/gif	etag:%222a-5cc08fd962af6%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/ie9saver.gif	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/ie9saver.gif	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:02:59	885/885	---M--	200	added ('OK')	image/gif	etag:%22375-5cc08fd955033%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/ajax-loader.gif	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/ajax-loader.gif	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:02:59	100/100	---M--	200	added ('OK')	image/png	etag:%2264-5cc08fd964d72%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:02:59	122/122	---M--	200	added ('OK')	image/png	etag:%227a-5cc08fd96500e%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern2.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern2.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:03:00	138/138	---M--	200	added ('OK')	image/png	etag:%228a-5cc08fd96500e%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern3.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern3.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:03:00	121/121	---M--	200	added ('OK')	image/png	etag:%2279-5cc08fd96500e%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern4.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern4.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:03:00	119/119	---M--	200	added ('OK')	image/png	etag:%2277-5cc08fd96500e%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern5.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/overlays/pattern5.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:03:00	480/480	---M--	200	added ('OK')	image/png	etag:%221e0-5cc08fd955033%22	http://127.0.0.1/wordpress/wp-content/themes/rife-free/images/apollo13.png	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/themes/rife-free/images/apollo13.png	(from http://127.0.0.1/wordpress/wp-content/themes/rife-free/style.css?ver=2.4.13)
17:03:03	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5cc0906f326ef%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:03:13	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-5cc0906f5d66f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:17	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-5cc0906f5d66f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:17	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5cc0906f3462f%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:03:18	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5cc0906f597ef%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:22	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5cc0906f597ef%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:25	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-5cc0906f6345a%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:25	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5cc0906f5f5d8%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:28	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-5cc0906f61522%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:30	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5cc0906f5f5d8%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:31	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5cc0906f5f5d8%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:35	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-5cc0906f61522%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
17:03:35	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5cc0906f597ef%22	http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/test/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.4.4)
